status,path,decision,category,rationale
??,docs/reports/goal453_v0_7_release_facing_performance_wording_refresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal453_v0_7_release_facing_performance_wording_refresh_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal454_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal454_post_wording_evidence_package_validation_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal454_v0_7_post_wording_evidence_package_validation_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal454_v0_7_post_wording_evidence_package_validation_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal455_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal455_v0_7_post_454_packaging_manifest_refresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal455_v0_7_post_454_packaging_manifest_refresh_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal456_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal456_pre_stage_filelist_ledger_2026-04-16.csv,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal456_pre_stage_filelist_ledger_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal456_v0_7_pre_stage_filelist_ledger_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal456_v0_7_pre_stage_filelist_ledger_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal457_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal457_v0_7_manual_review_path_resolution_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal457_v0_7_manual_review_path_resolution_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal458_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal458_pre_stage_validation_gate_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal458_v0_7_pre_stage_validation_gate_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal458_v0_7_pre_stage_validation_gate_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal459_dry_run_staging_command_plan_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal459_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal459_v0_7_dry_run_staging_command_plan_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal459_v0_7_dry_run_staging_command_plan_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal460_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal460_v0_7_ready_to_stage_final_hold_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal460_v0_7_ready_to_stage_final_hold_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal461_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal461_v0_7_db_app_demo_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal461_v0_7_db_app_demo_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal462_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal462_v0_7_db_kernel_app_demo_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal462_v0_7_db_kernel_app_demo_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_dry_run_staging_command_plan_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_dry_run_staging_command_plan_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_pre_stage_filelist_ledger_2026-04-16.csv,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_pre_stage_filelist_ledger_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_pre_stage_filelist_ledger_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_pre_stage_validation_gate_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_pre_stage_validation_gate_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_v0_7_post_demo_pre_stage_refresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_v0_7_post_demo_pre_stage_refresh_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_linux_fresh_app_demo_output_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_linux_fresh_columnar_repeated_query_perf_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_linux_fresh_kernel_demo_output_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_linux_fresh_postgresql_index_audit_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_linux_fresh_rtdl_vs_postgresql_rebase_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_v0_7_linux_fresh_checkout_validation_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_v0_7_linux_fresh_checkout_validation_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_dry_run_staging_command_plan_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_dry_run_staging_command_plan_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_pre_stage_filelist_ledger_2026-04-16.csv,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_pre_stage_filelist_ledger_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_pre_stage_filelist_ledger_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_pre_stage_validation_gate_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_pre_stage_validation_gate_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_v0_7_post_linux_fresh_pre_stage_refresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_v0_7_post_linux_fresh_pre_stage_refresh_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal466_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal466_v0_7_release_reports_refresh_after_linux_fresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal466_v0_7_release_reports_refresh_after_linux_fresh_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal467_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal467_gemini_flash_review_attempt_status_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal467_v0_7_external_test_report_response_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal468_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal468_v0_7_release_reports_refresh_after_external_response_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal469_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal469_v0_7_db_attack_report_gap_closure_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_claude_test_review_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_doc_audit_filelist_2026-04-16.txt,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_linux_focused_pre_release_test_2026-04-16.txt,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_local_full_unittest_discovery_2026-04-16.txt,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_local_full_unittest_discovery_after_fix_2026-04-16.txt,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_pre_release_doc_audit_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_v0_7_pre_release_test_doc_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal471_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal471_v0_7_external_v0_6_1_expert_attack_suite_intake_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal472_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal472_v0_7_release_reports_refresh_after_goal471_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal473_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal473_post_goal472_release_evidence_audit_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal473_v0_7_post_goal472_release_evidence_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal474_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal474_post_goal473_pre_stage_refresh_2026-04-16.csv,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal474_post_goal473_pre_stage_refresh_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal474_post_goal473_pre_stage_refresh_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal474_v0_7_post_goal473_pre_stage_refresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal475_external_input_manifest_2026-04-16.csv,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal475_external_input_manifest_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal475_external_input_manifest_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal475_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal475_v0_7_external_input_manifest_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal477_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal477_gemini_flash_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal477_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal477_goal478_gemini_flash_invalid_attempt_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal477_v0_7_broad_unittest_discovery_repair_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal478_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal478_gemini_flash_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal478_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal478_v0_7_release_reports_refresh_after_goal477_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal479_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal479_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal479_release_candidate_audit_after_goal478_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal479_release_candidate_audit_after_goal478_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal479_v0_7_release_candidate_audit_after_goal478_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal480_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal480_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal480_v0_7_release_reports_refresh_after_goal479_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/rtdl_user_correctness_test_report_2026-04-16.md,include,external_report_evidence,Preserved external tester report or imported external test evidence.
??,docs/reports/rtdl_v0_6_1_expert_attack_suite_validation_report_2026-04-16.md,include,external_report_evidence,Preserved external tester report or imported external test evidence.
??,docs/reports/rtdl_v0_6_comprehensive_test_report_dev_handoff.md,include,external_report_evidence,Preserved external tester report or imported external test evidence.
??,docs/reports/rtdl_v0_6_windows_audit_report_2026-04-16.md,include,external_report_evidence,Preserved external tester report or imported external test evidence.
??,docs/reports/test_v07_db_attack_report_2026-04-16.md,include,external_report_evidence,Preserved external tester report or imported external test evidence.
??,examples/rtdl_v0_7_db_app_demo.py,include,example_source,Public example or example index.
??,examples/rtdl_v0_7_db_kernel_app_demo.py,include,example_source,Public example or example index.
??,history/ad_hoc_reviews/2026-04-15-codex-consensus-goal432-v0_7-rt-db-phase-split-perf-clarification.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal433-v0_7-native-prepared-db-dataset-contract.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal434-v0_7-embree-native-prepared-db-dataset.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal435-v0_7-optix-native-prepared-db-dataset.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal436-v0_7-vulkan-native-prepared-db-dataset.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal437-v0_7-rt-db-repeated-query-perf-gate.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal438-v0_7-release-gate-refresh-after-native-prepared-db.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal440-v0_7-embree-columnar-prepared-db-dataset-transfer.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal441-v0_7-optix-columnar-prepared-db-dataset-transfer.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal442-v0_7-vulkan-columnar-prepared-db-dataset-transfer.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal443-v0_7-columnar-repeated-query-perf-gate.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal444-v0_7-release-docs-refresh-after-columnar-transfer.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal445-v0_7-high-level-prepared-db-columnar-default.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal446-v0_7-post-columnar-db-regression-sweep.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal447-v0_7-db-columnar-packaging-readiness-audit.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal448-v0_7-db-columnar-packaging-manifest.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal449-v0_7-packaging-manifest-validation-gate.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal450-v0_7-linux-correctness-and-performance-refresh.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal451-v0_7-postgresql-baseline-index-audit.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal452-v0_7-rtdl-vs-best-tested-postgresql-perf-rebase.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal453-v0_7-release-facing-performance-wording-refresh.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal454-v0_7-post-wording-evidence-package-validation.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal455-v0_7-post-454-packaging-manifest-refresh.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal456-v0_7-pre-stage-filelist-ledger.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal457-v0_7-manual-review-path-resolution.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal458-v0_7-pre-stage-validation-gate.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal459-v0_7-dry-run-staging-command-plan.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal460-v0_7-ready-to-stage-final-hold.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal461-v0_7-db-app-demo.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal462-v0_7-db-kernel-app-demo.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal463-v0_7-post-demo-pre-stage-refresh.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal464-v0_7-linux-fresh-checkout-validation.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal465-v0_7-post-linux-fresh-pre-stage-refresh.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal466-v0_7-release-reports-refresh-after-linux-fresh.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal467-v0_7-external-test-report-response.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal468-v0_7-release-reports-refresh-after-external-response.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal469-v0_7-db-attack-report-gap-closure.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal470-v0_7-pre-release-test-doc-audit.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal471-v0_7-external-v0_6_1-expert-attack-suite-intake.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal472-v0_7-release-reports-refresh-after-goal471.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal473-v0_7-post-goal472-release-evidence-audit.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal474-v0_7-post-goal473-pre-stage-refresh.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal475-v0_7-external-input-manifest.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal477-v0_7-broad-unittest-discovery-repair.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal478-v0_7-release-reports-refresh-after-goal477.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal479-v0_7-release-candidate-audit-after-goal478.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal480-v0_7-release-reports-refresh-after-goal479.md,include,consensus_record,Codex consensus record.
??,rtdsl_current.tar.gz,exclude,archive_artifact,Archive artifact excluded from the v0.7 source/doc/evidence package.
??,scripts/goal432_db_phase_split_perf_gate.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal434_embree_native_prepared_db_dataset_perf_gate.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal435_optix_native_prepared_db_dataset_perf_gate.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal436_vulkan_native_prepared_db_dataset_perf_gate.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal437_repeated_query_db_perf_summary.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal440_embree_columnar_transfer_perf_gate.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal441_optix_columnar_transfer_perf_gate.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal442_vulkan_columnar_transfer_perf_gate.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal443_columnar_repeated_query_perf_gate.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal449_packaging_manifest_validation_gate.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal451_postgresql_baseline_index_audit.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal452_rtdl_vs_best_tested_postgresql_perf_rebase.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal454_post_wording_evidence_package_validation.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal456_pre_stage_filelist_ledger.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal458_pre_stage_validation_gate.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal459_dry_run_staging_command_plan.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal470_pre_release_doc_audit.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal473_post_goal472_release_evidence_audit.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal474_post_goal473_pre_stage_refresh.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal475_external_input_manifest.py,include,validation_script,"Validation, audit, or performance script."
??,scripts/goal479_release_candidate_audit.py,include,validation_script,"Validation, audit, or performance script."
??,tests/goal432_v0_7_rt_db_phase_split_perf_test.py,include,test_source,Automated validation source for the v0.7 package.
??,tests/goal434_v0_7_embree_native_prepared_db_dataset_test.py,include,test_source,Automated validation source for the v0.7 package.
??,tests/goal435_v0_7_optix_native_prepared_db_dataset_test.py,include,test_source,Automated validation source for the v0.7 package.
??,tests/goal436_v0_7_vulkan_native_prepared_db_dataset_test.py,include,test_source,Automated validation source for the v0.7 package.
??,tests/goal440_v0_7_embree_columnar_prepared_db_dataset_transfer_test.py,include,test_source,Automated validation source for the v0.7 package.
??,tests/goal441_v0_7_optix_columnar_prepared_db_dataset_transfer_test.py,include,test_source,Automated validation source for the v0.7 package.
??,tests/goal442_v0_7_vulkan_columnar_prepared_db_dataset_transfer_test.py,include,test_source,Automated validation source for the v0.7 package.
??,tests/goal445_v0_7_high_level_prepared_db_columnar_default_test.py,include,test_source,Automated validation source for the v0.7 package.
??,tests/goal461_v0_7_db_app_demo_test.py,include,test_source,Automated validation source for the v0.7 package.
??,tests/goal462_v0_7_db_kernel_app_demo_test.py,include,test_source,Automated validation source for the v0.7 package.
??,tests/goal467_external_report_response_test.py,include,test_source,Automated validation source for the v0.7 package.
??,tests/goal469_v0_7_db_attack_gap_closure_test.py,include,test_source,Automated validation source for the v0.7 package.
??,tests/test_v07_db_attack.py,include,test_source,Automated validation source for the v0.7 package.
