status,path,decision,category,rationale
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal443-v0_7-columnar-repeated-query-perf-gate.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal444-v0_7-release-docs-refresh-after-columnar-transfer.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal445-v0_7-high-level-prepared-db-columnar-default.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal446-v0_7-post-columnar-db-regression-sweep.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal447-v0_7-db-columnar-packaging-readiness-audit.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal448-v0_7-db-columnar-packaging-manifest.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal449-v0_7-packaging-manifest-validation-gate.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal450-v0_7-linux-correctness-and-performance-refresh.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal451-v0_7-postgresql-baseline-index-audit.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal452-v0_7-rtdl-vs-best-tested-postgresql-perf-rebase.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal453-v0_7-release-facing-performance-wording-refresh.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal454-v0_7-post-wording-evidence-package-validation.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal455-v0_7-post-454-packaging-manifest-refresh.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal456-v0_7-pre-stage-filelist-ledger.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal457-v0_7-manual-review-path-resolution.md,include,consensus_record,Codex consensus record belongs in the evidence package.
??,rtdsl_current.tar.gz,exclude,archive_artifact,"Archive artifact is not source, tests, scripts, docs, or consensus evidence."
??,scripts/goal432_db_phase_split_perf_gate.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal434_embree_native_prepared_db_dataset_perf_gate.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal435_optix_native_prepared_db_dataset_perf_gate.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal436_vulkan_native_prepared_db_dataset_perf_gate.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal437_repeated_query_db_perf_summary.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal440_embree_columnar_transfer_perf_gate.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal441_optix_columnar_transfer_perf_gate.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal442_vulkan_columnar_transfer_perf_gate.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal443_columnar_repeated_query_perf_gate.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal449_packaging_manifest_validation_gate.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal451_postgresql_baseline_index_audit.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal452_rtdl_vs_best_tested_postgresql_perf_rebase.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal454_post_wording_evidence_package_validation.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,scripts/goal456_pre_stage_filelist_ledger.py,include,validation_script,"Validation, audit, or performance script for the v0.7 DB package."
??,tests/goal432_v0_7_rt_db_phase_split_perf_test.py,include,test_source,Automated validation source for the v0.7 DB implementation package.
??,tests/goal434_v0_7_embree_native_prepared_db_dataset_test.py,include,test_source,Automated validation source for the v0.7 DB implementation package.
??,tests/goal435_v0_7_optix_native_prepared_db_dataset_test.py,include,test_source,Automated validation source for the v0.7 DB implementation package.
??,tests/goal436_v0_7_vulkan_native_prepared_db_dataset_test.py,include,test_source,Automated validation source for the v0.7 DB implementation package.
??,tests/goal440_v0_7_embree_columnar_prepared_db_dataset_transfer_test.py,include,test_source,Automated validation source for the v0.7 DB implementation package.
??,tests/goal441_v0_7_optix_columnar_prepared_db_dataset_transfer_test.py,include,test_source,Automated validation source for the v0.7 DB implementation package.
??,tests/goal442_v0_7_vulkan_columnar_prepared_db_dataset_transfer_test.py,include,test_source,Automated validation source for the v0.7 DB implementation package.
??,tests/goal445_v0_7_high_level_prepared_db_columnar_default_test.py,include,test_source,Automated validation source for the v0.7 DB implementation package.
